route_short_name,route_long_name,route_type,route_id,agency_id
,103STLDOWN_DTC,3,1947,DTC
,105DOWN_DTC,3,1948,DTC
,106DOWN_DTC,3,1949,DTC
,106ADOWN_DTC,3,1950,DTC
,108DOWN_DTC,3,1951,DTC
,109DOWN_DTC,3,1952,DTC
,112DOWN_DTC,3,1953,DTC
,113EXTDOWN_DTC,3,1954,DTC
,114BDOWN_DTC,3,1955,DTC
,115DOWN_DTC,3,1956,DTC
,118EXTDOWN_DTC,3,1957,DTC
,120DOWN_DTC,3,1958,DTC
,120BDOWN_DTC,3,1959,DTC
,125DOWN_DTC,3,1960,DTC
,128DOWN_DTC,3,1961,DTC
,130DOWN_DTC,3,1962,DTC
,131DOWN_DTC,3,1963,DTC
,133DOWN_DTC,3,1964,DTC
,135DOWN_DTC,3,1965,DTC
,136DOWN_DTC,3,1966,DTC
,140DOWN_DTC,3,1967,DTC
,146DOWN_DTC,3,1968,DTC
,149DOWN_DTC,3,1969,DTC
,154DOWN_DTC,3,1970,DTC
,159DOWN_DTC,3,1971,DTC
,162DOWN_DTC,3,1972,DTC
,163DOWN_DTC,3,1973,DTC
,165DOWN_DTC,3,1974,DTC
,165ADOWN_DTC,3,1975,DTC
,166DOWN_DTC,3,1976,DTC
,171DOWN_DTC,3,1977,DTC
,173DOWN_DTC,3,1978,DTC
,175DOWN_DTC,3,1979,DTC
,178DOWN_DTC,3,1980,DTC
,181DOWN_DTC,3,1981,DTC
,181ADOWN_DTC,3,1982,DTC
,184DOWN_DTC,3,1983,DTC
,185DOWN_DTC,3,1984,DTC
,188DOWN_DTC,3,1985,DTC
,191DOWN_DTC,3,1986,DTC
,192DOWN_DTC,3,1987,DTC
,193DOWN_DTC,3,1988,DTC
,210DOWN_DTC,3,1989,DTC
,211DOWN_DTC,3,1990,DTC
,211BDOWN_DTC,3,1991,DTC
,212DOWN_DTC,3,1992,DTC
,213DOWN_DTC,3,1993,DTC
,227DOWN_DTC,3,1994,DTC
,235DOWN_DTC,3,1995,DTC
,236EXTDOWN_DTC,3,1996,DTC
,246DOWN_DTC,3,1997,DTC
,254DOWN_DTC,3,1998,DTC
,258DOWN_DTC,3,1999,DTC
,258SPLDOWN_DTC,3,2000,DTC
,261DOWN_DTC,3,2001,DTC
,270DOWN_DTC,3,2002,DTC
,271DOWN_DTC,3,2003,DTC
,273DOWN_DTC,3,2004,DTC
,274DOWN_DTC,3,2005,DTC
,306DOWN_DTC,3,2006,DTC
,307ADOWN_DTC,3,2007,DTC
,309DOWN_DTC,3,2008,DTC
,310DOWN_DTC,3,2009,DTC
,313DOWN_DTC,3,2010,DTC
,319DOWN_DTC,3,2011,DTC
,319ADOWN_DTC,3,2012,DTC
,347DOWN_DTC,3,2013,DTC
,348DOWN_DTC,3,2014,DTC
,349DOWN_DTC,3,2015,DTC
,355DOWN_DTC,3,2016,DTC
,374DOWN_DTC,3,2017,DTC
,375DOWN_DTC,3,2018,DTC
,378DOWN_DTC,3,2019,DTC
,390DOWN_DTC,3,2020,DTC
,391DOWN_DTC,3,2021,DTC
,398DOWN_DTC,3,2022,DTC
,400DOWN_DTC,3,2023,DTC
,402DOWN_DTC,3,2024,DTC
,403DOWN_DTC,3,2025,DTC
,405DOWN_DTC,3,2026,DTC
,405ADOWN_DTC,3,2027,DTC
,408DOWN_DTC,3,2028,DTC
,411DOWN_DTC,3,2029,DTC
,413DOWN_DTC,3,2030,DTC
,419DOWN_DTC,3,2031,DTC
,423DOWN_DTC,3,2032,DTC
,425DOWN_DTC,3,2033,DTC
,429DOWN_DTC,3,2034,DTC
,433DOWN_DTC,3,2035,DTC
,433ADOWN_DTC,3,2036,DTC
,440ADOWN_DTC,3,2037,DTC
,443DOWN_DTC,3,2038,DTC
,445DOWN_DTC,3,2039,DTC
,447DOWN_DTC,3,2040,DTC
,448ADOWN_DTC,3,2041,DTC
,450DOWN_DTC,3,2042,DTC
,463DOWN_DTC,3,2043,DTC
,469DOWN_DTC,3,2044,DTC
,473ADOWN_DTC,3,2045,DTC
,490DOWN_DTC,3,2046,DTC
,500DOWN_DTC,3,2047,DTC
,502DOWN_DTC,3,2048,DTC
,503DOWN_DTC,3,2049,DTC
,506DOWN_DTC,3,2050,DTC
,507DOWN_DTC,3,2051,DTC
,511DOWN_DTC,3,2052,DTC
,511ADOWN_DTC,3,2053,DTC
,512DOWN_DTC,3,2054,DTC
,516DOWN_DTC,3,2055,DTC
,520DOWN_DTC,3,2056,DTC
,521DOWN_DTC,3,2057,DTC
,522DOWN_DTC,3,2058,DTC
,522ADOWN_DTC,3,2059,DTC
,523DOWN_DTC,3,2060,DTC
,534DOWN_DTC,3,2061,DTC
,534ADOWN_DTC,3,2062,DTC
,534CDOWN_DTC,3,2063,DTC
,539DOWN_DTC,3,2064,DTC
,539ADOWN_DTC,3,2065,DTC
,539KDOWN_DTC,3,2066,DTC
,542DOWN_DTC,3,2067,DTC
,543DOWN_DTC,3,2068,DTC
,543ADOWN_DTC,3,2069,DTC
,548DOWN_DTC,3,2070,DTC
,567DOWN_DTC,3,2071,DTC
,567ADOWN_DTC,3,2072,DTC
,578ADOWN_DTC,3,2073,DTC
,580DOWN_DTC,3,2074,DTC
,605DOWN_DTC,3,2075,DTC
,610DOWN_DTC,3,2076,DTC
,610ADOWN_DTC,3,2077,DTC
,611DOWN_DTC,3,2078,DTC
,623DOWN_DTC,3,2079,DTC
,623BDOWN_DTC,3,2080,DTC
,631DOWN_DTC,3,2081,DTC
,680DOWN_DTC,3,2082,DTC
,711DOWN_DTC,3,2083,DTC
,711ADOWN_DTC,3,2084,DTC
,715DOWN_DTC,3,2085,DTC
,717ADOWN_DTC,3,2086,DTC
,717BDOWN_DTC,3,2087,DTC
,720DOWN_DTC,3,2088,DTC
,721DOWN_DTC,3,2089,DTC
,722DOWN_DTC,3,2090,DTC
,724DOWN_DTC,3,2091,DTC
,724ADOWN_DTC,3,2092,DTC
,724CDOWN_DTC,3,2093,DTC
,724EXTDOWN_DTC,3,2094,DTC
,725DOWN_DTC,3,2095,DTC
,740ADOWN_DTC,3,2096,DTC
,740BDOWN_DTC,3,2097,DTC
,741ADOWN_DTC,3,2098,DTC
,753DOWN_DTC,3,2099,DTC
,761DOWN_DTC,3,2100,DTC
,770ADOWN_DTC,3,2101,DTC
,770BDOWN_DTC,3,2102,DTC
,773DOWN_DTC,3,2103,DTC
,778DOWN_DTC,3,2104,DTC
,790DOWN_DTC,3,2105,DTC
,794DOWN_DTC,3,2106,DTC
,794ADOWN_DTC,3,2107,DTC
,801DOWN_DTC,3,2108,DTC
,803DOWN_DTC,3,2109,DTC
,808DOWN_DTC,3,2110,DTC
,809DOWN_DTC,3,2111,DTC
,813DOWN_DTC,3,2112,DTC
,816DOWN_DTC,3,2113,DTC
,816ADOWN_DTC,3,2114,DTC
,832DOWN_DTC,3,2115,DTC
,838DOWN_DTC,3,2116,DTC
,842DOWN_DTC,3,2117,DTC
,849DOWN_DTC,3,2118,DTC
,853DOWN_DTC,3,2119,DTC
,857DOWN_DTC,3,2120,DTC
,863DOWN_DTC,3,2121,DTC
,864DOWN_DTC,3,2122,DTC
,878DOWN_DTC,3,2123,DTC
,882DOWN_DTC,3,2124,DTC
,882ADOWN_DTC,3,2125,DTC
,883DOWN_DTC,3,2126,DTC
,894DOWN_DTC,3,2127,DTC
,910ADOWN_DTC,3,2128,DTC
,912DOWN_DTC,3,2129,DTC
,915DOWN_DTC,3,2130,DTC
,917DOWN_DTC,3,2131,DTC
,918DOWN_DTC,3,2132,DTC
,921DOWN_DTC,3,2133,DTC
,921EXTDOWN_DTC,3,2134,DTC
,924DOWN_DTC,3,2135,DTC
,929DOWN_DTC,3,2136,DTC
,934DOWN_DTC,3,2137,DTC
,935DOWN_DTC,3,2138,DTC
,937ADOWN_DTC,3,2139,DTC
,938ADOWN_DTC,3,2140,DTC
,938BDOWN_DTC,3,2141,DTC
,943DOWN_DTC,3,2142,DTC
,947ADOWN_DTC,3,2143,DTC
,948DOWN_DTC,3,2144,DTC
,949DOWN_DTC,3,2145,DTC
,949ADOWN_DTC,3,2146,DTC
,949EXTDOWN_DTC,3,2147,DTC
,951DOWN_DTC,3,2148,DTC
,957DOWN_DTC,3,2149,DTC
,957ADOWN_DTC,3,2150,DTC
,962DOWN_DTC,3,2151,DTC
,963DOWN_DTC,3,2152,DTC
,966BDOWN_DTC,3,2153,DTC
,970DOWN_DTC,3,2154,DTC
,970BDOWN_DTC,3,2155,DTC
,971DOWN_DTC,3,2156,DTC
,972DOWN_DTC,3,2157,DTC
,972ADOWN_DTC,3,2158,DTC
,972BDOWN_DTC,3,2159,DTC
,975DOWN_DTC,3,2160,DTC
,978DOWN_DTC,3,2161,DTC
,979DOWN_DTC,3,2162,DTC
,980DOWN_DTC,3,2163,DTC
,988DOWN_DTC,3,2164,DTC
,990DOWN_DTC,3,2165,DTC
,990ADOWN_DTC,3,2166,DTC
,990BDOWN_DTC,3,2167,DTC
,990EXTDOWN_DTC,3,2168,DTC
,GL-90DOWN_DTC,3,2169,DTC
,GL-91DOWN_DTC,3,2170,DTC
,RL-75DOWN_DTC,3,2171,DTC
,RL-77ADOWN_DTC,3,2172,DTC
