bus_number,duty,ot,it,shift
DL1PC8931,440,"09/12/2020, 07:41:23","12/9/2020, 6:06:04 PM",morning
DL1PC9532,711,"09/12/2020, 07:09:49","12/9/2020, 2:30:20 PM",morning
DL1PC9576,502,"09/12/2020, 06:09:09","12/9/2020, 1:30:01 PM",morning
DL1PC8927,460,"09/12/2020, 06:37:05","12/9/2020, 6:13:49 PM",morning
DL1PC9048,405A,"09/12/2020, 08:32:44","12/9/2020, 3:55:06 PM",morning
DL1PC9051,405A,"09/12/2020, 06:57:01","12/9/2020, 2:28:09 PM",morning
DL1PC9632,544,"09/12/2020, 05:33:10","12/9/2020, 1:05:20 PM",morning
DL1PC9627,540,"09/12/2020, 07:15:20","12/9/2020, 2:42:10 PM",morning
DL1PC9564,540,"09/12/2020, 06:19:12","12/9/2020, 6:06:01 PM",morning
DL1PC9556,544,"09/12/2020, 06:26:07","12/9/2020, 5:48:04 PM",morning
DL1PC8929,764,"09/12/2020, 09:44:34","12/9/2020, 4:35:16 PM",morning
DL1PC9558,440,"09/12/2020, 06:53:10","12/9/2020, 2:13:36 PM",morning
DL1PC9006,440,"09/12/2020, 05:45:26","12/9/2020, 1:10:08 PM",morning
DL1PC9636,544,"09/12/2020, 05:57:55","12/9/2020, 1:17:36 PM",morning
DL1PC8936,405A,"09/12/2020, 08:18:22","12/9/2020, 3:17:29 PM",morning
DL1PC9563,540,"09/12/2020, 05:51:43","12/9/2020, 1:23:02 PM",morning
DL1PC9533,306,"09/12/2020, 06:46:35","12/9/2020, 2:35:50 PM",morning
DL1PC9034,460,"09/12/2020, 05:45:12","12/9/2020, 1:08:10 PM",morning
DL1PC9538,544,"09/12/2020, 06:09:23","12/9/2020, 1:35:02 PM",morning
DL1PC9049,405A,"09/12/2020, 05:24:14","09/12/2020, 12:52:26",morning
DL1PC9535,306,"09/12/2020, 07:01:36","12/9/2020, 2:33:44 PM",morning
DL1PC9559,306,"09/12/2020, 07:14:46","12/9/2020, 2:40:50 PM",morning
DL1PC9053,540,"09/12/2020, 06:58:54","12/9/2020, 2:37:50 PM",morning
DL1PC9537,764,"09/12/2020, 08:45:22","12/9/2020, 4:21:28 PM",morning
DL1PC9561,By Pass Exp.,"09/12/2020, 06:57:13","12/9/2020, 2:29:01 PM",morning
DL1PC9540,By Pass Exp.,"09/12/2020, 08:09:33","12/9/2020, 3:08:59 PM",morning
DL1PC8933,522SPL,"09/12/2020, 05:47:39","12/9/2020, 1:52:03 PM",morning
DL1PC8938,405A,"09/12/2020, 06:52:25","12/9/2020, 2:08:04 PM",morning
DL1PC9626,764,"09/12/2020, 05:40:25","12/9/2020, 1:07:30 PM",morning
DL1PC9043,567,"09/12/2020, 07:18:37","12/9/2020, 2:29:44 PM",morning
DL1PC9035,427,"09/12/2020, 08:07:45","12/9/2020, 7:35:46 PM",morning
DL1PC9554,306,"09/12/2020, 05:58:16","12/9/2020, 1:43:21 PM",morning
DL1PC9630,540,"09/12/2020, 06:44:03","12/9/2020, 2:11:23 PM",morning
DL1PC9037,544,"09/12/2020, 07:01:52","12/9/2020, 2:24:23 PM",morning
DL1PC9546,427,"09/12/2020, 07:42:09","12/9/2020, 3:48:35 PM",morning
DL1PC9039,405A,"09/12/2020, 08:25:31","12/9/2020, 3:21:37 PM",morning
DL1PC9045,540,"09/12/2020, 05:29:58","12/9/2020, 1:06:42 PM",morning
DL1PC9567,440A,"09/12/2020, 06:30:22","12/9/2020, 2:02:50 PM",morning
DL1PC9633,711,"09/12/2020, 05:17:50","09/12/2020, 12:41:15",morning
DL1PC9640,540,"09/12/2020, 06:53:45","12/9/2020, 2:31:09 PM",morning
DL1PC9639,By Pass Exp.,"09/12/2020, 07:56:28","12/9/2020, 2:57:31 PM",morning
DL1PC8937,544,"09/12/2020, 07:42:54","12/9/2020, 4:19:39 PM",morning
DL1PC9047,764,"09/12/2020, 07:41:54","12/9/2020, 7:39:33 PM",morning
DL1PC9044,405A,"09/12/2020, 05:58:57","12/9/2020, 1:22:00 PM",morning
DL1PC9050,522SPL,"09/12/2020, 06:31:03","12/9/2020, 5:46:03 PM",morning
DL1PC9638,405A,"09/12/2020, 07:15:05","12/9/2020, 2:51:08 PM",morning
DL1PC9570,764,"09/12/2020, 06:52:44","12/9/2020, 2:27:12 PM",morning
DL1PC8932,522SPL,"09/12/2020, 07:21:30","12/9/2020, 6:30:19 PM",morning
DL1PC9534,405A,"09/12/2020, 06:25:21","12/9/2020, 1:55:57 PM",morning
DL1PC9545,427,"09/12/2020, 07:09:36","12/9/2020, 2:50:26 PM",morning
DL1PC9569,544,"09/12/2020, 05:40:04","12/9/2020, 1:13:06 PM",morning
DL1PC9536,460,"09/12/2020, 06:13:38","12/9/2020, 5:32:27 PM",morning
DL1PC9643,427,"09/12/2020, 08:31:36","12/9/2020, 3:13:07 PM",morning
DL1PC8930,540,"09/12/2020, 06:25:52","12/9/2020, 1:50:06 PM",morning
DL1PC9541,306,"09/12/2020, 08:03:10","12/9/2020, 3:15:18 PM",morning
DL1PC8935,BPExp,"09/12/2020, 04:54:20","09/12/2020, 12:10:11",morning
DL1PC9572,460,"09/12/2020, 06:15:22","12/9/2020, 5:43:31 PM",morning
DL1PC9042,502,"09/12/2020, 06:43:47","12/9/2020, 2:09:18 PM",morning
DL1PC9542,544,"09/12/2020, 07:26:02","12/9/2020, 7:03:07 PM",morning
DL1PC9052,522SPL,"09/12/2020, 06:13:58","12/9/2020, 5:34:17 PM",morning
DL1PC8923,502,"09/12/2020, 05:33:33","12/9/2020, 1:10:02 PM",morning
DL1PC8934,405A,"09/12/2020, 05:29:45","09/12/2020, 12:51:49",morning
DL1PC9629,306,"09/12/2020, 05:49:36","09/12/2020, 12:45:04",morning
DL1PC9641,306,"09/12/2020, 06:09:53","12/9/2020, 1:33:03 PM",morning
DL1PC9007,460,"09/12/2020, 05:10:02","12/9/2020, 6:05:51 PM",morning
DL1PC9046,460,"09/12/2020, 07:25:47","12/9/2020, 2:45:34 PM",morning
DL1PC9637,502,"09/12/2020, 06:36:46","12/9/2020, 1:50:33 PM",morning
DL1PC9573,460,"09/12/2020, 06:19:45","12/9/2020, 5:54:14 PM",morning
DL1PC9644,440,"09/12/2020, 06:19:26","12/9/2020, 1:49:17 PM",morning
DL1PC9575,427,"09/12/2020, 08:15:26","12/9/2020, 2:39:54 PM",morning
DL1PC9550,261,"09/12/2020, 07:41:38","12/9/2020, 7:38:26 PM",morning
DL1PC9548,427,"09/12/2020, 07:09:14","12/9/2020, 2:41:54 PM",morning
DL1PC9547,306,"09/12/2020, 06:25:36","12/9/2020, 2:05:03 PM",morning
DL1PC9004,405A,"09/12/2020, 07:29:15","12/9/2020, 2:53:07 PM",morning
DL1PC9041,460,"09/12/2020, 05:46:07","12/9/2020, 5:10:40 PM",morning
DL1PC8925,460,"09/12/2020, 05:31:23","12/9/2020, 4:59:40 PM",morning
DL1PC9036,544,"09/12/2020, 06:53:26","12/9/2020, 2:37:01 PM",morning
DL1PC9551,711,"09/12/2020, 06:43:29","12/9/2020, 5:56:04 PM",morning
DL1PC9374,106,"12/9/2020, 4:53:45 AM","12/9/2020, 1:00:25 PM",morning
DL1PC8662,114A,"12/9/2020, 7:05:54 AM","12/9/2020, 3:33:35 PM",morning
DL1PC8663,182A,"12/9/2020, 7:30:30 AM","12/9/2020, 3:34:18 PM",morning
DL1PC8658,941,"12/9/2020, 9:05:02 AM","12/9/2020, 3:42:17 PM",morning
DL1PC9370,106,"12/9/2020, 5:51:21 AM","12/9/2020, 2:00:46 PM",morning
DL1PC8284,924,"12/9/2020, 5:45:38 AM","12/9/2020, 1:00:38 PM",morning
DL1PC8500,106A,"12/9/2020, 7:21:59 AM","12/9/2020, 3:42:12 PM",morning
DL1PC9348,182A,"12/9/2020, 6:28:05 AM","12/9/2020, 1:59:19 PM",morning
DL1PC8668,119,"12/9/2020, 7:03:41 AM","12/9/2020, 2:03:04 PM",morning
DL1PC8291,SPECIAL-HIRE,"12/9/2020, 7:09:07 AM","12/9/2020, 5:01:52 PM",morning
DL1PC8646,107,"12/9/2020, 7:01:46 AM","12/9/2020, 2:30:39 PM",morning
DL1PC9371,708,"12/9/2020, 7:01:59 AM","12/9/2020, 4:30:54 PM",morning
DL1PC8665,174STL,"12/9/2020, 5:52:05 AM","12/9/2020, 2:00:24 PM",morning
DL1PC8275,106,"12/9/2020, 9:06:11 AM","12/9/2020, 3:44:09 PM",morning
DL1PC8652,107,"12/9/2020, 4:31:42 AM","12/9/2020, 1:00:08 PM",morning
DL1PC8271,119,"12/9/2020, 5:56:37 AM","12/9/2020, 1:58:20 PM",morning
DL1PC8285,182A,"12/9/2020, 6:09:13 AM","12/9/2020, 2:00:19 PM",morning
DL1PC8648,114B,"12/9/2020, 5:51:06 AM","12/9/2020, 1:01:08 PM",morning
DL1PC8659,941,"12/9/2020, 6:10:16 AM","12/9/2020, 1:59:41 PM",morning
DL1PC9375,106,"12/9/2020, 9:16:32 AM","12/9/2020, 5:02:32 PM",morning
DL1PC9366,972A,"12/9/2020, 9:06:24 AM","12/9/2020, 5:02:31 PM",morning
DL1PC8242,106,"12/9/2020, 7:20:47 AM","12/9/2020, 1:56:36 PM",morning
DL1PC8283,182A,"12/9/2020, 5:45:59 AM","12/9/2020, 1:00:40 PM",morning
DL1PC8644,928,"12/9/2020, 4:52:55 AM","12/9/2020, 1:00:22 PM",morning
DL1PC8270,938A,"12/9/2020, 7:42:50 AM","12/9/2020, 3:45:11 PM",morning
DL1PC8804,947A,"12/9/2020, 6:17:10 AM","12/9/2020, 1:55:04 PM",morning
DL1PC8452,236EXT,"12/9/2020, 4:35:49 AM","12/9/2020, 1:00:15 PM",morning
DL1PC9746,106,"12/9/2020, 7:40:47 AM","12/9/2020, 5:02:27 PM",morning
DL1PC8273,BCS -P,"12/9/2020, 4:52:22 AM","12/9/2020, 1:00:19 PM",morning
DL1PC9745,741,"12/9/2020, 5:48:30 AM","12/9/2020, 1:00:43 PM",morning
DL1PC8637,174,"12/9/2020, 6:24:57 AM","12/9/2020, 2:18:15 PM",morning
DL1PC9373,926,"12/9/2020, 7:04:51 AM","12/9/2020, 2:18:08 PM",morning
DL1PC8643,169,"12/9/2020, 7:03:16 AM","12/9/2020, 4:30:37 PM",morning
DL1PC8666,114A,"12/9/2020, 6:26:28 AM","12/9/2020, 1:55:10 PM",morning
DL1PC8655,948,"12/9/2020, 7:04:00 AM","12/9/2020, 5:02:18 PM",morning
DL1PC9748,114EXT,"12/9/2020, 7:05:30 AM","12/9/2020, 2:30:45 PM",morning
DL1PC8636,SPECIAL-HIRE,"12/9/2020, 7:09:47 AM","12/9/2020, 5:01:53 PM",morning
DL1PC8645,169,"12/9/2020, 7:24:58 AM","12/9/2020, 3:33:09 PM",morning
DL1PC8272,SPECIAL-HIRE,"12/9/2020, 5:02:51 PM","12/9/2020, 5:03:01 PM",morning
DL1PC8277,928,"12/9/2020, 7:05:18 AM","12/9/2020, 2:00:53 PM",morning
DL1PC9365,972A,"12/9/2020, 7:32:14 AM","12/9/2020, 3:32:21 PM",morning
DL1PC8657,938A,"12/9/2020, 7:22:21 AM","12/9/2020, 3:32:27 PM",morning
DL1PC9068,972A,"12/9/2020, 5:48:44 AM","12/9/2020, 1:00:46 PM",morning
DL1PC9369,708,"12/9/2020, 5:50:35 AM","12/9/2020, 1:01:01 PM",morning
DL1PC8661,114A,"12/9/2020, 7:22:41 AM","12/9/2020, 1:55:37 PM",morning
DL1PC8234,935,"12/9/2020, 6:25:11 AM","12/9/2020, 1:59:59 PM",morning
DL1PC9349,182A,"12/9/2020, 5:02:47 AM","12/9/2020, 1:00:34 PM",morning
DL1PC8244,935,"12/9/2020, 5:49:51 AM","12/9/2020, 1:00:55 PM",morning
DL1PC8827,972A,"12/9/2020, 6:27:23 AM","12/9/2020, 5:02:13 PM",morning
DL1PC8504,938A,"12/9/2020, 5:49:32 AM","12/9/2020, 1:00:52 PM",morning
DL1PC8664,924,"12/9/2020, 6:21:43 AM","12/9/2020, 1:56:14 PM",morning
DL1PC8245,SPECIAL-HIRE,"12/9/2020, 7:08:55 AM","12/9/2020, 5:01:51 PM",morning
DL1PC8233,SPECIAL-HIRE,"12/9/2020, 5:54:10 AM","12/9/2020, 5:02:07 PM",morning
DL1PC8670,106A,"12/9/2020, 7:55:41 AM","12/9/2020, 3:39:36 PM",morning
DL1PC8667,106,"12/9/2020, 4:31:22 AM","12/9/2020, 12:59:57 PM",morning
DL1PC8033,972A,"12/9/2020, 7:01:22 AM","12/9/2020, 2:00:04 PM",morning
DL1PC8032,114,"12/9/2020, 7:30:50 AM","12/9/2020, 3:33:19 PM",morning
DL1PC8243,106,"12/9/2020, 7:29:55 AM","12/9/2020, 3:33:02 PM",morning
DL1PC9352,926,"12/9/2020, 5:50:23 AM","12/9/2020, 1:00:57 PM",morning
DL1PC8238,BCS -P,"12/9/2020, 7:23:00 AM","12/9/2020, 2:18:27 PM",morning
DL1PC9368,972A,"12/9/2020, 6:03:00 AM","12/9/2020, 1:59:36 PM",morning
DL1PC8656,106A,"12/9/2020, 7:27:26 AM","12/9/2020, 1:55:49 PM",morning
DL1PC9350,708,"12/9/2020, 9:06:37 AM","12/9/2020, 4:12:41 PM",morning
DL1PC8650,SPECIAL-HIRE,"12/9/2020, 5:02:53 PM","12/9/2020, 5:03:02 PM",morning
DL1PC8641,979,"12/9/2020, 7:02:27 AM","12/9/2020, 1:56:22 PM",morning
DL1PC9747,SPECIAL-HIRE,"12/9/2020, 5:53:31 AM","12/9/2020, 5:02:06 PM",morning
DL1PC8290,938A,"12/9/2020, 9:05:36 AM","12/9/2020, 3:53:13 PM",morning
DL1PC9364,926,"12/9/2020, 7:02:43 AM","12/9/2020, 3:33:49 PM",morning
DL1PC8276,962,"12/9/2020, 7:50:56 AM","12/9/2020, 3:32:56 PM",morning
DL1PC8642,169,"12/9/2020, 4:51:26 AM","12/9/2020, 3:56:07 PM",morning
DL1PC9353,106,"12/9/2020, 7:27:12 AM","12/9/2020, 5:02:24 PM",morning
DL1PC8653,SPECIAL-HIRE,"12/9/2020, 7:08:38 AM","12/9/2020, 5:01:53 PM",morning
DL1PC8654,972A,"12/9/2020, 8:00:27 AM","12/9/2020, 4:03:06 PM",morning
DL1PC9067,972A,"12/9/2020, 9:05:50 AM","12/9/2020, 5:02:31 PM",morning
DL1PC9367,926,"12/9/2020, 7:21:18 AM","12/9/2020, 3:33:57 PM",morning
DL1PC8803,972A,"12/9/2020, 7:03:28 AM","12/9/2020, 1:55:00 PM",morning
DL1PC9064,926,"12/9/2020, 7:33:30 AM","12/9/2020, 5:02:27 PM",morning
DL1PC9066,236EXT,"12/9/2020, 7:32:59 AM","12/9/2020, 3:32:15 PM",morning
DL1PC9363,116,"12/9/2020, 7:04:37 AM","12/9/2020, 3:33:27 PM",morning
DL1PC8254,119,"12/9/2020, 6:12:12 AM","12/9/2020, 4:30:27 PM",morning
DL1PC9376,972A,"12/9/2020, 5:51:40 AM","12/9/2020, 5:02:05 PM",morning
DL1PC8289,962A,"12/9/2020, 7:04:16 AM","12/9/2020, 5:02:18 PM",morning
DL1PC9065,106,"12/9/2020, 6:09:54 AM","12/9/2020, 1:59:46 PM",morning
DL1PC8651,114A,"12/9/2020, 5:51:52 AM","12/9/2020, 1:29:44 PM",morning
DL1PC8671,972A,"12/9/2020, 7:55:20 AM","12/9/2020, 2:01:01 PM",morning
DL1PC7819,SPECIAL-HIRE,"12/9/2020, 7:10:01 AM","12/9/2020, 5:01:50 PM",morning
DL1PC8298,928,"12/9/2020, 4:31:32 AM","12/9/2020, 1:00:02 PM",morning
DL1PC7818,741,"12/9/2020, 7:05:41 AM","12/9/2020, 5:02:20 PM",morning
DL1PC8669,SPECIAL-HIRE,"12/9/2020, 7:44:40 AM","12/9/2020, 2:02:38 PM",morning
DL1PC8649,182A,"12/9/2020, 7:03:02 AM","12/9/2020, 2:18:21 PM",morning
DL1PC8239,988,"12/9/2020, 6:18:46 AM","12/9/2020, 1:56:50 PM",morning
DL1PC8281,915,"12/9/2020, 5:48:59 AM","12/9/2020, 1:00:49 PM",morning
DL1PC8193,106A,"12/9/2020, 5:50:48 AM","12/9/2020, 2:18:58 PM",morning
DL1PC8246,SPECIAL-HIRE,"12/9/2020, 7:09:23 AM","12/9/2020, 5:01:52 PM",morning
DL1PC9372,972A,"12/9/2020, 7:21:02 AM","12/9/2020, 3:32:47 PM",morning
DL1PC8505,114,"12/9/2020, 4:31:50 AM","12/9/2020, 1:00:12 PM",morning
DL1PC8647,174STL,"12/9/2020, 7:29:04 AM","12/9/2020, 5:02:25 PM",morning
DL1PC7290,410,"12/9/2020, 5:48:15 AM","12/9/2020, 1:13:23 PM",morning
DL1PC7324,883,"12/9/2020, 6:28:21 AM","12/9/2020, 1:31:59 PM",morning
DL1PC7451,OMS (+),"12/9/2020, 7:39:34 AM","12/9/2020, 6:48:54 PM",morning
DL1PC7337,910,"12/9/2020, 8:40:39 AM","12/9/2020, 6:09:59 PM",morning
DL1PC7453,724,"12/9/2020, 6:50:19 AM","12/9/2020, 1:45:46 PM",morning
DL1PC7349,OMS (-),"12/9/2020, 7:38:27 AM","12/9/2020, 6:01:54 PM",morning
DL1PC7246,448B,"12/9/2020, 8:06:36 AM","12/9/2020, 3:19:33 PM",morning
DL1PC7457,BPExp,"12/9/2020, 5:43:34 AM","12/9/2020, 1:13:16 PM",morning
DL1PC7156,711,"12/9/2020, 7:37:58 AM","12/9/2020, 2:51:19 PM",morning
DL1PC7292,883,"12/9/2020, 4:55:53 PM","12/9/2020, 5:30:13 PM",morning
DL1PC7205,883,"12/9/2020, 5:41:24 AM","12/9/2020, 1:12:19 PM",morning
DL1PC7214,OMS (-),"12/9/2020, 9:49:24 AM","12/9/2020, 3:39:48 PM",morning
DL1PC7355,910,"12/9/2020, 8:28:06 AM","12/9/2020, 3:12:22 PM",morning
DL1PC8162,724,"12/9/2020, 7:14:14 AM","12/9/2020, 2:10:49 PM",morning
DL1PC7348,910,"12/9/2020, 5:47:34 AM","12/9/2020, 1:14:25 PM",morning
DL1PC7345,OMS (-),"12/9/2020, 8:03:00 AM","12/9/2020, 2:53:26 PM",morning
DL1PC7234,OMS (+),"12/9/2020, 8:51:28 AM","12/9/2020, 3:57:16 PM",morning
DL1PC7482,724,"12/9/2020, 9:49:55 AM","12/9/2020, 4:09:08 PM",morning
DL1PC8100,861A,"12/9/2020, 8:03:19 AM","12/9/2020, 2:11:00 PM",morning
DL1PC7199,718,"12/9/2020, 5:42:54 AM","12/9/2020, 4:15:33 PM",morning
DL1PC7245,753,"12/9/2020, 5:41:43 AM","12/9/2020, 1:12:07 PM",morning
DL1PC7353,883,"12/9/2020, 8:04:41 AM","12/9/2020, 2:43:44 PM",morning
DL1PC7319,718,"12/9/2020, 8:30:25 AM","12/9/2020, 7:16:39 PM",morning
DL1PC7481,724,"12/9/2020, 5:48:33 AM","12/9/2020, 1:13:47 PM",morning
DL1PC7203,883,"12/9/2020, 6:49:55 AM","12/9/2020, 2:10:54 PM",morning
DL1PC7261,OMS (-),"12/9/2020, 7:36:05 AM","12/9/2020, 2:21:28 PM",morning
DL1PC7279,718,"12/9/2020, 8:02:38 AM","12/9/2020, 6:09:13 PM",morning
DL1PC7298,910,"12/9/2020, 7:35:30 AM","12/9/2020, 2:59:32 PM",morning
DL1PC7282,OMS (+),"12/9/2020, 5:47:56 AM","12/9/2020, 1:14:05 PM",morning
DL1PC7206,910,"12/9/2020, 7:39:47 AM","12/9/2020, 2:51:24 PM",morning
DL1PC7350,718,"12/9/2020, 6:51:27 AM","12/9/2020, 1:44:36 PM",morning
DL1PC7211,718,"12/9/2020, 6:29:04 AM","12/9/2020, 1:14:20 PM",morning
DL1PC7242,410,"12/9/2020, 8:04:53 AM","12/9/2020, 4:46:26 PM",morning
DL1PC7212,BPExp,"12/9/2020, 7:15:53 AM","12/9/2020, 6:10:06 PM",morning
DL1PC7201,410,"12/9/2020, 7:14:28 AM","12/9/2020, 1:20:58 PM",morning
DL1PC7411,724A,"12/9/2020, 8:27:33 AM","12/9/2020, 2:56:02 PM",morning
DL1PC7369,910,"12/9/2020, 6:29:18 AM","12/9/2020, 1:33:29 PM",morning
DL1PC7366,OMS (-),"12/9/2020, 8:07:50 AM","12/9/2020, 7:05:39 PM",morning
DL1PC7215,OMS (+),"12/9/2020, 8:04:14 AM","12/9/2020, 6:48:42 PM",morning
DL1PC7235,410,"12/9/2020, 8:07:30 AM","12/9/2020, 3:19:52 PM",morning
DL1PC7254,861A,"12/9/2020, 8:42:07 AM","12/9/2020, 3:59:14 PM",morning
DL1PC8159,BPExp,"12/9/2020, 6:04:34 AM","12/9/2020, 1:14:32 PM",morning
DL1PC7342,OMS (+),"12/9/2020, 6:27:56 AM","12/9/2020, 1:14:59 PM",morning
DL1PC7449,BPExp,"12/9/2020, 8:30:04 AM","12/9/2020, 2:54:25 PM",morning
DL1PC7219,863,"12/9/2020, 8:04:28 AM","12/9/2020, 2:37:19 PM",morning
DL1PC7252,BPExp,"12/9/2020, 8:08:17 AM","12/9/2020, 3:40:01 PM",morning
DL1PC7363,910,"12/9/2020, 5:42:16 AM","12/9/2020, 1:12:35 PM",morning
DL1PC7207,724,"12/9/2020, 8:08:03 AM","12/9/2020, 3:40:15 PM",morning
DL1PC7338,910,"12/9/2020, 6:58:50 AM","12/9/2020, 1:12:51 PM",morning
DL1PC7232,724A,"12/9/2020, 8:30:45 AM","12/9/2020, 3:40:09 PM",morning
DL1PC7289,410,"12/9/2020, 6:28:08 AM","12/9/2020, 1:14:39 PM",morning
DL1PC7285,818,"12/9/2020, 6:28:49 AM","12/9/2020, 1:43:02 PM",morning
DL1PC7365,OMS (-),"12/9/2020, 7:15:29 AM","12/9/2020, 2:22:16 PM",morning
DL1PC7231,410,"12/9/2020, 6:28:30 AM","12/9/2020, 1:17:21 PM",morning
DL1PC7217,718,"12/9/2020, 8:29:46 AM","12/9/2020, 2:39:57 PM",morning
DL1PC7288,OMS (-),"12/9/2020, 5:42:24 AM","12/9/2020, 4:23:55 PM",morning
DL1PC7216,SPECIAL-HIRE,"12/9/2020, 8:44:51 AM","12/9/2020, 2:15:41 PM",morning
DL1PC7356,883,"12/9/2020, 8:06:19 AM","12/9/2020, 7:26:52 PM",morning
DL1PC7197,OMS (-),"12/9/2020, 7:14:44 AM","12/9/2020, 4:09:02 PM",morning
DL1PC7228,OMS (+),"12/9/2020, 7:38:13 AM","12/9/2020, 7:02:45 PM",morning
DL1PC7236,OMS (+),"12/9/2020, 8:05:06 AM","12/9/2020, 6:02:48 PM",morning
DL1PC8099,753,"12/9/2020, 5:41:55 AM","12/9/2020, 1:13:10 PM",morning
DL1PC7339,OMS (-),"12/9/2020, 6:04:18 AM","12/9/2020, 5:26:44 PM",morning
DL1PC7204,SPECIAL-HIRE,"12/9/2020, 8:45:07 AM","12/9/2020, 2:15:48 PM",morning
DL1PC7251,BPExp,"12/9/2020, 5:45:07 AM","12/9/2020, 1:15:07 PM",morning
DL1PC7241,883,"12/9/2020, 6:50:42 AM","12/9/2020, 2:21:03 PM",morning
DL1PC7347,818,"12/9/2020, 6:29:11 AM","12/9/2020, 1:27:36 PM",morning
DL1PC7326,861A,"12/9/2020, 10:18:51 AM","12/9/2020, 4:19:40 PM",morning
DL1PC7230,883,"12/9/2020, 5:46:57 AM","12/9/2020, 4:14:58 PM",morning
DL1PC7280,883,"12/9/2020, 6:51:14 AM","12/9/2020, 2:16:15 PM",morning
DL1PC7157,883,"12/9/2020, 5:44:17 AM","12/9/2020, 4:55:28 PM",morning
DL1PC7244,861A,"12/9/2020, 6:50:57 AM","12/9/2020, 2:10:43 PM",morning
DL1PC7155,753,"12/9/2020, 5:44:57 AM","12/9/2020, 1:12:58 PM",morning
DL1PC7249,910,"12/9/2020, 6:51:39 AM","12/9/2020, 2:18:06 PM",morning
DL1PC7297,753,"12/9/2020, 6:50:09 AM","12/9/2020, 1:14:47 PM",morning
DL1PC7359,410,"12/9/2020, 7:38:50 AM","12/9/2020, 2:38:09 PM",morning
DL1PC7284,OMS (+),"12/9/2020, 8:41:21 AM","12/9/2020, 7:04:33 PM",morning
DL1PC8158,861A,"12/9/2020, 8:06:54 AM","12/9/2020, 3:19:27 PM",morning
DL1PC7335,BPExp,"12/9/2020, 10:18:07 AM","12/9/2020, 7:00:05 PM",morning
DL1PC7362,724,"12/9/2020, 6:29:33 AM","12/9/2020, 1:29:01 PM",morning
DL1PC7239,753,"12/9/2020, 8:28:55 AM","12/9/2020, 2:37:12 PM",morning
DL1PC8161,718,"12/9/2020, 7:35:44 AM","12/9/2020, 6:02:00 PM",morning
DL1PC7352,724A,"12/9/2020, 9:05:27 AM","12/9/2020, 3:41:13 PM",morning
DL1PC7364,OMS (-),"12/9/2020, 8:27:50 AM","12/9/2020, 3:57:23 PM",morning
DL1PC7321,OMS (+),"12/9/2020, 8:05:35 AM","12/9/2020, 2:11:14 PM",morning
DL1PC7229,BPExp,"12/9/2020, 6:04:43 AM","12/9/2020, 5:49:50 PM",morning
DL1PC7283,410,"12/9/2020, 7:15:40 AM","12/9/2020, 2:09:23 PM",morning
DL1PC7253,857,"12/9/2020, 5:43:08 AM","12/9/2020, 1:13:05 PM",morning
DL1PC7323,910,"12/9/2020, 9:48:53 AM","12/9/2020, 3:39:26 PM",morning
DL1PC7299,910,"12/9/2020, 7:16:03 AM","12/9/2020, 2:23:03 PM",morning
DL1PC7354,711,"12/9/2020, 8:05:20 AM","12/9/2020, 2:51:09 PM",morning
DL1PC7247,724,"12/9/2020, 8:03:41 AM","12/9/2020, 2:31:04 PM",morning
DL1PC7483,910,"12/9/2020, 6:28:57 AM","12/9/2020, 1:33:19 PM",morning
DL1PC8164,753,"12/9/2020, 2:14:33 PM","12/9/2020, 2:14:35 PM",morning
DL1PC7240,842,"12/9/2020, 7:13:55 AM","12/9/2020, 5:26:51 PM",morning
DL1PC7286,818,"12/9/2020, 8:40:52 AM","12/9/2020, 3:39:21 PM",morning
DL1PC8103,724A,"12/9/2020, 5:48:23 AM","12/9/2020, 2:41:37 PM",morning
DL1PC7243,BPExp,"12/9/2020, 8:40:27 AM","12/9/2020, 2:51:14 PM",morning
DL1PC7210,724,"12/9/2020, 5:42:03 AM","12/9/2020, 1:12:13 PM",morning
DL1PC7361,OMS (-),"12/9/2020, 8:41:08 AM","12/9/2020, 3:39:56 PM",morning
DL1PC8160,711,"12/9/2020, 8:41:49 AM","12/9/2020, 3:39:38 PM",morning
DL1PC8157,724A,"12/9/2020, 8:05:52 AM","12/9/2020, 2:51:03 PM",morning
DL1PC7357,SPECIAL-HIRE,"12/9/2020, 8:45:19 AM","12/9/2020, 2:15:53 PM",morning
DL1PC7322,BPExp,"12/9/2020, 9:05:54 AM","12/9/2020, 4:25:00 PM",morning
DL1PC7422,BPExp,"12/9/2020, 10:14:23 AM","12/9/2020, 7:00:20 PM",morning
DL1PC7351,BPExp,"12/9/2020, 7:14:57 AM","12/9/2020, 5:32:49 PM",morning
DL1PC7202,917,"12/9/2020, 5:47:12 AM","12/9/2020, 1:16:55 PM",morning
DL1PC7459,753,"12/9/2020, 5:42:38 AM","12/9/2020, 1:12:26 PM",morning
DL1PC7248,910,"12/9/2020, 8:03:53 AM","12/9/2020, 3:19:44 PM",morning
DL1PC7340,861A,"12/9/2020, 6:29:44 AM","12/9/2020, 1:14:13 PM",morning
DL1PC7423,OMS (+),"12/9/2020, 7:39:17 AM","12/9/2020, 6:49:08 PM",morning
DL1PC7250,910,"12/9/2020, 8:07:13 AM","12/9/2020, 4:55:59 PM",morning
DL1PC7278,OMS (+),"12/9/2020, 6:50:31 AM","12/9/2020, 1:54:02 PM",morning
