bus_number,duty,ot,it,shift
DL1PC9565,192,"12/3/2020, 5:51:17 AM","12/3/2020, 1:25:40 PM",morning
DL1PC9791,192,"12/3/2020, 7:07:05 AM","12/3/2020, 2:22:45 PM",morning
DL1PC9794,192,"12/3/2020, 5:15:44 AM","12/3/2020, 1:23:10 PM",morning
DL1PC9092,Air Port Ex-Press - 4,"12/3/2020, 4:54:09 AM","12/3/2020, 12:20:21 PM",morning
DL1PC7089,912,"12/3/2020, 6:10:25 AM","12/3/2020, 2:16:08 PM",morning
DL1PC9801,192,"12/3/2020, 5:47:35 AM","12/3/2020, 1:20:53 PM",morning
DL1PC7096,192,"12/3/2020, 8:30:47 AM","12/3/2020, 4:00:32 PM",morning
DL1PC7090,912,"12/3/2020, 5:47:03 AM","12/3/2020, 1:26:43 PM",morning
DL1PC9848,SPECIAL-HIRE,"12/3/2020, 8:28:47 AM","12/3/2020, 5:46:56 PM",morning
DL1PC9793,192,"12/3/2020, 5:16:48 AM","12/3/2020, 12:44:04 PM",morning
DL1PC9088,185,"12/3/2020, 7:31:34 AM","12/3/2020, 2:24:24 PM",morning
DL1PC9856,185,"12/3/2020, 5:12:40 AM","12/3/2020, 12:28:47 PM",morning
DL1PC9080,Air Port Ex-Press - 4,"12/3/2020, 7:06:30 AM","12/3/2020, 1:48:44 PM",morning
DL1PC9792,SPECIAL-HIRE,"12/3/2020, 8:30:27 AM","12/3/2020, 5:46:57 PM",morning
DL1PC9521,192,"12/3/2020, 5:50:10 AM","12/3/2020, 1:23:16 PM",morning
DL1PC9519,SPECIAL-HIRE,"12/3/2020, 8:28:24 AM","12/3/2020, 5:47:00 PM",morning
DL1PC9096,192,"12/3/2020, 7:28:42 AM","12/3/2020, 3:07:25 PM",morning
DL1PC9517,SPECIAL-HIRE,"12/3/2020, 8:29:44 AM","12/3/2020, 5:47:02 PM",morning
DL1PC9089,392B,"12/3/2020, 7:19:18 AM","12/3/2020, 1:29:59 PM",morning
DL1PC9097,392B,"12/3/2020, 7:27:15 AM","12/3/2020, 2:12:13 PM",morning
DL1PC9103,729,"12/3/2020, 8:12:36 AM","12/3/2020, 3:26:55 PM",morning
DL1PC7113,SPECIAL-HIRE,"12/3/2020, 8:30:04 AM","12/3/2020, 5:47:06 PM",morning
DL1PC9087,192,"12/3/2020, 7:37:54 AM","12/3/2020, 1:58:25 PM",morning
DL1PC9129,118EXT,"12/3/2020, 6:13:37 AM","12/3/2020, 1:23:01 PM",morning
DL1PC9082,Air Port Ex-Press - 4,"12/3/2020, 6:22:47 AM","12/3/2020, 1:47:19 PM",morning
DL1PC9878,SPECIAL-HIRE,"12/3/2020, 8:26:35 AM","12/3/2020, 5:46:54 PM",morning
DL1PC9083,118EXT,"12/3/2020, 6:58:15 AM","12/3/2020, 1:21:47 PM",morning
DL1PC8878,SPECIAL-HIRE,"12/3/2020, 8:27:17 AM","12/3/2020, 5:47:02 PM",morning
DL1PC9892,405,"12/3/2020, 6:23:43 AM","12/3/2020, 5:47:13 PM",morning
DL1PC8877,271,"12/3/2020, 6:16:55 AM","12/3/2020, 2:15:38 PM",morning
DL1PC9085,392B,"12/3/2020, 7:16:01 AM","12/3/2020, 2:16:52 PM",morning
DL1PC9847,405,"12/3/2020, 7:29:25 AM","12/3/2020, 5:47:13 PM",morning
DL1PC9799,192,"12/3/2020, 6:17:44 AM","12/3/2020, 2:02:38 PM",morning
DL1PC9574,185,"12/3/2020, 5:49:37 AM","12/3/2020, 1:23:25 PM",morning
DL1PC9079,118EXT,"12/3/2020, 6:04:44 AM","12/3/2020, 1:38:43 PM",morning
DL1PC7100,912,"12/3/2020, 5:51:35 AM","12/3/2020, 1:38:31 PM",morning
DL1PC9852,912,"12/3/2020, 8:15:32 AM","12/3/2020, 3:07:34 PM",morning
DL1PC9800,882,"12/3/2020, 6:32:59 AM","12/3/2020, 2:46:22 PM",morning
DL1PC9098,729,"12/3/2020, 5:13:16 AM","12/3/2020, 12:26:04 PM",morning
DL1PC0740,821,"12/3/2020, 7:13:00 AM","3/12/2020, 2:25:29 PM",morning
DL1PC0346,539,"12/3/2020, 7:31:52 AM","3/12/2020, 2:25:35 PM",morning
DL1PC0549,764,"12/3/2020, 6:38:34 AM","12/3/2020, 1:06:52 PM",morning
DL1PC0544,234,"12/3/2020, 5:51:30 AM","3/12/2020, 1:38:20 PM",morning
DL1PB9993,828,"12/3/2020, 5:19:43 AM","12/3/2020, 12:46:23 PM",morning
DL1PC0509,539,"12/3/2020, 7:23:14 AM","3/12/2020, 2:26:30 PM",morning
DL1PC0518,SPECIAL-HIRE,"12/3/2020, 7:56:35 AM",,morning
DL1PC0342,764,"12/3/2020, 5:18:59 AM","12/3/2020, 12:45:30 PM",morning
DL1PC1388,764,"12/3/2020, 6:27:06 AM","3/12/2020, 1:56:36 PM",morning
DL1PC0548,764,"12/3/2020, 6:34:32 AM","3/12/2020, 1:39:42 PM",morning
DL1PC0550,764,"12/3/2020, 7:00:10 AM","3/12/2020, 2:22:33 PM",morning
DL1PC0515,764,"12/3/2020, 7:11:25 AM","3/12/2020, 4:06:08 PM",morning
DL1PC1089,844,"12/3/2020, 6:59:41 AM",,morning
DL1PC1390,978,"12/3/2020, 7:58:09 AM","3/12/2020, 1:56:44 PM",morning
DL1PC1562,764,"12/3/2020, 6:29:01 AM","3/12/2020, 6:48:26 PM",morning
DL1PC0657,728,"12/3/2020, 8:14:59 AM","3/12/2020, 4:06:40 PM",morning
DL1PB9973,817,"12/3/2020, 7:44:31 AM","3/12/2020, 4:06:00 PM",morning
DL1PC0514,539A,"12/3/2020, 5:07:24 AM","12/3/2020, 11:52:45 AM",morning
DL1PB9941,SPECIAL-HIRE,"12/3/2020, 7:53:41 AM",,morning
DL1PC0519,SPECIAL-HIRE,"12/3/2020, 7:35:21 AM",,morning
DL1PC0543,828,"03/12/2020, 04:00:58","12/3/2020, 11:08:47 AM",morning
DL1PC0116,848,"12/3/2020, 6:21:57 AM","3/12/2020, 1:56:29 PM",morning
DL1PB9879,817,"12/3/2020, 8:00:58 AM","3/12/2020, 4:06:22 PM",morning
DL1PC0981,539,"12/3/2020, 6:14:32 AM","3/12/2020, 1:38:49 PM",morning
DL1PB9913,878,"12/3/2020, 5:40:00 AM","12/3/2020, 12:32:20 PM",morning
DL1PC0170,539,"12/3/2020, 6:33:48 AM","3/12/2020, 6:48:49 PM",morning
DL1PC0589,817,"12/3/2020, 6:38:01 AM","3/12/2020, 2:25:21 PM",morning
DL1PC0507,764,"12/3/2020, 7:59:39 AM","3/12/2020, 7:32:52 PM",morning
DL1PC0206,978,"12/3/2020, 6:06:03 AM","12/3/2020, 1:06:20 PM",morning
DL1PC1364,764,"12/3/2020, 6:41:48 AM","3/12/2020, 1:56:52 PM",morning
DL1PC0510,578,"12/3/2020, 7:06:56 AM","3/12/2020, 6:49:12 PM",morning
DL1PC0984,764,"12/3/2020, 5:43:09 AM","12/3/2020, 1:09:19 PM",morning
DL1PC0779,817,"12/3/2020, 6:28:14 AM","3/12/2020, 1:39:12 PM",morning
DL1PB9937,SPECIAL-HIRE,"12/3/2020, 7:30:28 AM",,morning
DL1PC1552,845,"12/3/2020, 5:20:50 AM","12/3/2020, 12:35:26 PM",morning
DL1PC0546,817,"12/3/2020, 7:08:12 AM","3/12/2020, 2:25:13 PM",morning
DL1PC0516,817,"12/3/2020, 5:59:46 AM","3/12/2020, 1:39:04 PM",morning
DL1PB9976,817,"12/3/2020, 5:35:50 AM","3/12/2020, 6:48:10 PM",morning
DL1PC1649,817,"12/3/2020, 8:04:19 AM","3/12/2020, 4:06:51 PM",morning
DL1PB9841,764,"03/12/2020, 04:26:43","12/3/2020, 11:40:05 AM",morning
DL1PC0921,817,"12/3/2020, 7:33:37 AM","3/12/2020, 2:26:40 PM",morning
DL1PC1268,539K,"12/3/2020, 5:58:11 AM","3/12/2020, 1:38:40 PM",morning
DL1PC0530,828,"12/3/2020, 7:17:35 AM","3/12/2020, 4:05:36 PM",morning
DL1PC0980,817,"12/3/2020, 5:20:19 AM","12/3/2020, 12:31:47 PM",morning
DL1PC1024,978,"03/12/2020, 04:38:15","12/3/2020, 11:48:02 AM",morning
DL1PC0562,SPECIAL-HIRE,"12/3/2020, 7:49:50 AM",,morning
DL1PC0531,764,"03/12/2020, 04:59:08","12/3/2020, 12:07:54 PM",morning
DL1PC0108,817,"12/3/2020, 6:20:41 AM",,morning
DL1PC0558,SPECIAL-HIRE,"12/3/2020, 7:55:20 AM",,morning
DL1PC0513,828,"12/3/2020, 6:35:07 AM",,morning
DL1PC0512,764,"12/3/2020, 5:27:47 AM","3/12/2020, 6:49:04 PM",morning
DL1PC0506,978,"12/3/2020, 5:33:20 AM","12/3/2020, 12:32:38 PM",morning
DL1PC0529,SPECIAL-HIRE,"12/3/2020, 7:49:07 AM","12/3/2020, 12:32:02 PM",morning
DL1PC0547,819,"12/3/2020, 7:15:13 AM","3/12/2020, 2:25:47 PM",morning
DL1PC0542,578,"12/3/2020, 7:23:51 AM","3/12/2020, 2:25:08 PM",morning
DL1PC1550,764,"03/12/2020, 04:27:56","12/3/2020, 11:39:31 AM",morning
DL1PC0559,817,"12/3/2020, 7:10:44 AM","3/12/2020, 1:39:33 PM",morning
DL1PC0463,876,"12/3/2020, 7:43:50 AM","3/12/2020, 4:05:21 PM",morning
DL1PC0532,844,"12/3/2020, 5:56:39 AM","12/3/2020, 12:45:54 PM",morning
DL1PC1043,845,"12/3/2020, 6:13:57 AM","3/12/2020, 1:56:23 PM",morning
DL1PC0551,539A,"12/3/2020, 5:57:20 AM","12/3/2020, 12:53:49 PM",morning
DL1PC1023,827,"03/12/2020, 04:01:29","12/3/2020, 11:39:48 AM",morning
DL1PC1498,978,"12/3/2020, 8:02:10 AM","3/12/2020, 4:06:30 PM",morning
DL1PC0773,835,"03/12/2020, 03:52:20","12/3/2020, 10:28:33 AM",morning
DL1PC1444,817,"12/3/2020, 7:54:19 AM","3/12/2020, 4:05:12 PM",morning
DL1PC0667,848,"12/3/2020, 7:37:07 AM",,morning
DL1PC1324,764,"12/3/2020, 6:15:13 AM","3/12/2020, 1:38:56 PM",morning
DL1PB9974,764,"12/3/2020, 6:26:13 AM","3/12/2020, 1:39:21 PM",morning
DL1PC0681,828,"12/3/2020, 6:57:53 AM","3/12/2020, 2:22:24 PM",morning
DL1PC0041,539,"12/3/2020, 7:14:32 AM",,morning
DL1PC0184,764,"12/3/2020, 6:04:14 AM","12/3/2020, 1:09:36 PM",morning
DL1PC0923,701,"12/3/2020, 6:59:05 AM","3/12/2020, 6:48:33 PM",morning
DL1PC7809,727,"03/12/2020, 07:37:22","03/12/2020, 16:21:09",morning
DL1PC9681,721,"03/12/2020, 06:26:55","12/3/2020, 1:33:37 PM",morning
DL1PC9919,781,"03/12/2020, 07:44:11","12/3/2020, 2:53:43 PM",morning
DL1PC7579,770A,"03/12/2020, 08:06:21","03/12/2020, 15:27:25",morning
DL1PC3300,978,"03/12/2020, 06:17:48","12/3/2020, 1:28:23 PM",morning
DL1PC7743,SPECIAL-HIRE,"03/12/2020, 07:58:39","03/12/2020, 16:31:19",morning
DL1PC7805,803,"03/12/2020, 08:40:46","03/12/2020, 15:28:15",morning
DL1PC7605,770A,"03/12/2020, 07:34:02","03/12/2020, 15:05:43",morning
DL1PC7758,715,"03/12/2020, 05:32:05","03/12/2020, 13:00:41",morning
DL1PC3380,RL77B,"03/12/2020, 07:27:57","12/3/2020, 2:41:07 PM",morning
DL1PC7565,RL-77EXT,"03/12/2020, 06:04:11","12/3/2020, 1:31:38 PM",morning
DL1PC8799,978,"03/12/2020, 07:43:34","12/3/2020, 2:51:12 PM",morning
DL1PC3378,717A,"03/12/2020, 07:02:58","12/3/2020, 2:27:11 PM",morning
DL1PC7724,RL-77EXT,"03/12/2020, 07:24:03","12/3/2020, 2:35:42 PM",morning
DL1PC7747,781,"03/12/2020, 08:16:29","03/12/2020, 15:34:45",morning
DL1PC7616,778,"03/12/2020, 05:02:18","03/12/2020, 18:32:21",morning
DL1PC7751,FERR-M,"03/12/2020, 09:20:05","03/12/2020, 15:56:05",morning
DL1PC8707,761,"03/12/2020, 08:02:49","03/12/2020, 15:10:08",morning
DL1PC4060,715,"03/12/2020, 06:51:35","12/3/2020, 2:32:44 PM",morning
DL1PC7571,WDM -M,"03/12/2020, 05:22:55","03/12/2020, 12:24:07",morning
DL1PC9920,RL77B,"03/12/2020, 07:16:43","12/3/2020, 2:36:05 PM",morning
DL1PC9974,721,"03/12/2020, 07:19:52","12/3/2020, 2:46:14 PM",morning
DL1PC9808,761,"03/12/2020, 07:58:12","03/12/2020, 15:10:45",morning
DL1PC9981,761,"03/12/2020, 05:20:17","03/12/2020, 12:36:23",morning
DL1PC7712,727,"03/12/2020, 07:21:03","12/3/2020, 2:35:21 PM",morning
DL1PC7717,803,"03/12/2020, 06:24:54","03/12/2020, 13:11:02",morning
DL1PC7720,781,"03/12/2020, 05:09:16","03/12/2020, 12:56:48",morning
DL1PC7566,778,"03/12/2020, 07:54:04","12/3/2020, 2:43:41 PM",morning
DL1PC4036,RL77B,"03/12/2020, 08:08:49","03/12/2020, 15:09:37",morning
DL1PC7803,727,"03/12/2020, 07:04:42","03/12/2020, 16:21:47",morning
DL1PC7746,803,"03/12/2020, 05:44:23","03/12/2020, 12:43:05",morning
DL1PC7564,923,"03/12/2020, 07:25:53","12/3/2020, 2:40:17 PM",morning
DL1PC7580,813,"03/12/2020, 05:06:52","03/12/2020, 12:32:16",morning
DL1PC7748,778,"03/12/2020, 05:51:51","12/3/2020, 1:34:45 PM",morning
DL1PC3209,727,"03/12/2020, 05:17:50","03/12/2020, 12:23:42",morning
DL1PC7830,715,"03/12/2020, 06:21:52","12/3/2020, 2:14:37 PM",morning
DL1PC8794,715,"03/12/2020, 05:33:50","03/12/2020, 12:49:25",morning
DL1PC7723,RL77B,"03/12/2020, 06:35:55","12/3/2020, 1:46:13 PM",morning
DL1PC7718,778,"03/12/2020, 06:25:46","12/3/2020, 1:59:48 PM",morning
DL1PC9661,727,"03/12/2020, 06:32:38","12/3/2020, 1:56:13 PM",morning
DL1PC7569,740B,"03/12/2020, 08:22:40","03/12/2020, 15:24:08",morning
DL1PC9658,721,"03/12/2020, 05:20:42","03/12/2020, 12:39:02",morning
DL1PC7722,727,"03/12/2020, 08:20:16","12/3/2020, 3:00:59 PM",morning
DL1PC7756,717A,"03/12/2020, 07:04:15","12/3/2020, 2:14:49 PM",morning
DL1PC7651,978,"03/12/2020, 07:07:01","12/3/2020, 2:29:27 PM",morning
DL1PC7582,RL-77A,"03/12/2020, 05:37:21","03/12/2020, 13:11:12",morning
DL1PC4037,761,"03/12/2020, 08:13:27","03/12/2020, 16:28:43",morning
DL1PC7727,978,"03/12/2020, 04:51:02","03/12/2020, 12:26:59",morning
DL1PC7570,778,"03/12/2020, 06:23:37","12/3/2020, 1:49:24 PM",morning
DL1PC7719,761,"03/12/2020, 07:15:56","12/3/2020, 2:17:41 PM",morning
DL1PC7753,803,"03/12/2020, 06:59:39","12/3/2020, 2:06:59 PM",morning
DL1PC3208,RL77,"03/12/2020, 08:45:22","03/12/2020, 16:29:39",morning
DL1PC7829,727,"03/12/2020, 06:06:02","12/3/2020, 1:24:03 PM",morning
DL1PC7757,761,"03/12/2020, 05:05:39","03/12/2020, 12:23:32",morning
DL1PC7709,778,"03/12/2020, 07:55:13","03/12/2020, 15:02:47",morning
DL1PC8717,RL77,"03/12/2020, 06:20:16","12/3/2020, 1:41:49 PM",morning
DL1PC7578,717A,"03/12/2020, 06:46:04","12/3/2020, 2:03:48 PM",morning
DL1PC7745,770A,"03/12/2020, 07:06:24","12/3/2020, 2:38:57 PM",morning
DL1PC7649,761,"03/12/2020, 06:57:03","12/3/2020, 2:03:32 PM",morning
DL1PC9730,781,"03/12/2020, 07:46:40","03/12/2020, 15:24:01",morning
DL1PC8802,781,"03/12/2020, 07:08:49","12/3/2020, 2:24:52 PM",morning
DL1PC7726,778,"03/12/2020, 06:52:02","12/3/2020, 2:17:58 PM",morning
DL1PC7714,778,"03/12/2020, 05:21:32","03/12/2020, 13:00:10",morning
DL1PC7657,722,"03/12/2020, 06:24:10","12/3/2020, 1:38:27 PM",morning
DL1PC8800,RL-77A,"03/12/2020, 07:34:42","03/12/2020, 15:05:53",morning
DL1PC7721,803,"03/12/2020, 05:19:09","03/12/2020, 12:20:24",morning
DL1PC4022,727,"03/12/2020, 07:00:12","03/12/2020, 16:26:40",morning
