bus_number,duty,ot,it,shift
DL1PC7027,680,"12/14/2020, 8:08:47 AM","14/12/2020, 15:35:43",morning
DL1PC7023,469,"12/14/2020, 6:34:37 AM","14/12/2020, 13:43:33",morning
DL1PC7052,469,"12/14/2020, 5:15:19 AM","14/12/2020, 13:43:21",morning
DL1PC7139,522,"12/14/2020, 8:57:00 AM","14/12/2020, 16:13:33",morning
DL1PC7074,419,"12/14/2020, 7:02:35 AM","14/12/2020, 14:43:55",morning
DL1PC7080,500,"12/14/2020, 6:47:06 AM","14/12/2020, 14:01:10",morning
DL1PC7311,522,"12/14/2020, 7:42:45 AM","14/12/2020, 14:44:02",morning
DL1PC7032,680,"12/14/2020, 6:24:14 AM","14/12/2020, 14:01:33",morning
DL1PC7076,522,"12/14/2020, 8:20:20 AM","14/12/2020, 15:35:59",morning
DL1PC7010,680,"12/14/2020, 5:54:08 AM","14/12/2020, 13:31:31",morning
DL1PC7136,419,"12/14/2020, 7:45:17 AM","14/12/2020, 15:12:44",morning
DL1PC7386,522,"12/14/2020, 8:10:36 AM","14/12/2020, 15:12:50",morning
DL1PC7301,469,"12/14/2020, 8:58:33 AM","14/12/2020, 15:51:48",morning
DL1PC7150,469,"12/14/2020, 5:54:55 AM","12/14/2020, 12:59:20 PM",morning
DL1PC7305,469,"12/14/2020, 7:26:54 AM","14/12/2020, 15:12:30",morning
DL1PC7153,419,"12/14/2020, 7:43:32 AM","14/12/2020, 15:35:48",morning
DL1PC7056,520,"12/14/2020, 6:00:49 AM","14/12/2020, 13:16:57",morning
DL1PC7067,423,"12/14/2020, 8:17:33 AM","14/12/2020, 15:36:04",morning
DL1PC7218,680,"12/14/2020, 6:20:59 AM","14/12/2020, 14:00:02",morning
DL1PC7048,506STL,"12/14/2020, 5:53:30 AM","14/12/2020, 13:31:12",morning
DL1PC7078,SPECIAL-HIRE,"12/14/2020, 6:13:16 AM","14/12/2020, 16:13:37",morning
DL1PC7309,522,"12/14/2020, 6:17:43 AM","14/12/2020, 13:44:47",morning
DL1PC7058,419,"12/14/2020, 6:28:15 AM","14/12/2020, 14:22:51",morning
DL1PC7014,419,"12/14/2020, 6:45:48 AM","14/12/2020, 14:23:52",morning
DL1PC7083,680,"12/14/2020, 8:58:02 AM","14/12/2020, 16:13:35",morning
DL1PC7055,411,"12/14/2020, 7:00:22 AM","14/12/2020, 14:30:35",morning
DL1PC7563,469,"12/14/2020, 6:45:22 AM","14/12/2020, 16:13:29",morning
DL1PC7011,469,"12/14/2020, 5:55:22 AM","14/12/2020, 13:31:04",morning
DL1PC7084,503,"12/14/2020, 7:03:30 AM","14/12/2020, 14:23:31",morning
DL1PC7034,411,"12/14/2020, 7:01:00 AM","14/12/2020, 14:44:17",morning
DL1PC7142,469,"12/14/2020, 7:00:41 AM","14/12/2020, 14:31:05",morning
DL1PC7003,419,"12/14/2020, 6:46:07 AM","14/12/2020, 14:23:03",morning
DL1PC7394,469,"12/14/2020, 6:34:09 AM","14/12/2020, 14:00:08",morning
DL1PC7071,469,"12/14/2020, 5:01:31 AM","12/14/2020, 12:27:44 PM",morning
DL1PC9793,SPECIAL-HIRE,"12/14/2020, 9:18:46 AM","12/14/2020, 4:49:39 PM",morning
DL1PC9094,118EXT,"12/14/2020, 5:49:18 AM","12/14/2020, 1:21:04 PM",morning
DL1PC7113,912,"12/14/2020, 6:18:41 AM","12/14/2020, 1:20:23 PM",morning
DL1PC7089,912,"12/14/2020, 7:39:53 AM","12/14/2020, 3:21:28 PM",morning
DL1PC7098,192,"12/14/2020, 6:02:37 AM","12/14/2020, 1:27:53 PM",morning
DL1PC9083,392B,"12/14/2020, 7:10:58 AM","12/14/2020, 1:49:04 PM",morning
DL1PC9940,405,"12/14/2020, 6:56:50 AM","12/14/2020, 6:22:05 PM",morning
DL1PC9092,Air Port Ex-Press - 4,"12/14/2020, 4:52:51 AM","12/14/2020, 12:24:24 PM",morning
DL1PC7117,185,"12/14/2020, 5:10:07 AM","12/14/2020, 12:30:21 PM",morning
DL1PC9085,729,"12/14/2020, 4:57:34 AM","12/14/2020, 12:17:33 PM",morning
DL1PC8232,192,"12/14/2020, 5:19:09 AM","12/14/2020, 1:20:36 PM",morning
DL1PC9800,882,"12/14/2020, 6:25:00 AM","12/14/2020, 2:07:26 PM",morning
DL1PC9519,SPECIAL-HIRE,"12/14/2020, 9:17:57 AM","12/14/2020, 4:49:43 PM",morning
DL1PC9878,192,"12/14/2020, 7:37:41 AM","12/14/2020, 2:33:54 PM",morning
DL1PC9565,192,"12/14/2020, 5:48:25 AM","12/14/2020, 1:22:40 PM",morning
DL1PC9574,185,"12/14/2020, 5:09:09 AM","12/14/2020, 1:28:01 PM",morning
DL1PC7116,SPECIAL-HIRE,"12/14/2020, 9:19:49 AM","12/14/2020, 4:49:49 PM",morning
DL1PC9097,729,"12/14/2020, 7:35:41 AM","12/14/2020, 3:16:56 PM",morning
DL1PC9086,392B,"12/14/2020, 7:11:16 AM","12/14/2020, 2:19:37 PM",morning
DL1PC9517,116,"12/14/2020, 5:07:55 AM","12/14/2020, 1:23:48 PM",morning
DL1PC9080,Air Port Ex-Press - 4,"12/14/2020, 6:24:43 AM","12/14/2020, 2:08:13 PM",morning
DL1PC9892,SPECIAL-HIRE,"12/14/2020, 9:18:24 AM","12/14/2020, 4:49:37 PM",morning
DL1PC9084,392B,"12/14/2020, 6:37:22 AM","12/14/2020, 2:06:34 PM",morning
DL1PC9521,405,"12/14/2020, 6:26:09 AM","12/14/2020, 5:23:20 PM",morning
DL1PC9101,118EXT,"12/14/2020, 6:27:17 AM","12/14/2020, 1:20:42 PM",morning
DL1PC8231,SPECIAL-HIRE,"12/14/2020, 9:15:35 AM","12/14/2020, 4:49:48 PM",morning
DL1PC9093,729,"12/14/2020, 7:13:14 AM","12/14/2020, 2:53:42 PM",morning
DL1PC9852,185,"12/14/2020, 6:58:09 AM","12/14/2020, 2:56:02 PM",morning
DL1PC8878,192,"12/14/2020, 6:11:05 AM","12/14/2020, 1:51:29 PM",morning
DL1PC9518,912,"12/14/2020, 4:53:06 AM","12/14/2020, 12:37:32 PM",morning
DL1PC9078,118EXT,"12/14/2020, 6:57:48 AM","12/14/2020, 1:39:30 PM",morning
DL1PC9091,721,"12/14/2020, 7:38:41 AM","12/14/2020, 2:33:12 PM",morning
DL1PC7115,182A,"12/14/2020, 6:10:02 AM","12/14/2020, 1:25:15 PM",morning
DL1PC9795,912,"12/14/2020, 5:48:09 AM","12/14/2020, 1:41:06 PM",morning
DL1PC9847,SPECIAL-HIRE,"12/14/2020, 9:17:34 AM","12/14/2020, 4:49:39 PM",morning
DL1PC7448,SPECIAL-HIRE,"12/14/2020, 9:19:31 AM","12/14/2020, 4:49:45 PM",morning
DL1PC7090,26,"12/14/2020, 5:34:52 AM","12/14/2020, 1:21:19 PM",morning
DL1PC7096,405,"12/14/2020, 6:29:15 AM","12/14/2020, 5:35:37 PM",morning
DL1PC9794,405,"12/14/2020, 7:09:19 AM","12/14/2020, 2:21:34 PM",morning
DL1PC9855,921,"12/14/2020, 6:24:22 AM","12/14/2020, 1:40:08 PM",morning
DL1PC9102,392B,"12/14/2020, 5:50:16 AM","12/14/2020, 1:20:29 PM",morning
DL1PC9516,SPECIAL-HIRE,"12/14/2020, 9:15:18 AM","12/14/2020, 4:49:44 PM",morning
DL1PC9849,SPECIAL-HIRE,"12/14/2020, 9:17:15 AM","12/14/2020, 4:49:38 PM",morning
DL1PC9520,SPECIAL-HIRE,"12/14/2020, 9:19:10 AM","12/14/2020, 4:49:42 PM",morning
DL1PC9089,392B,"12/14/2020, 6:10:45 AM","12/14/2020, 1:39:09 PM",morning
DL1PC9082,Air Port Ex-Press - 4,"12/14/2020, 6:10:22 AM","12/14/2020, 1:32:28 PM",morning
DL1PC9096,721,"12/14/2020, 7:08:46 AM","12/14/2020, 1:38:37 PM",morning
DL1PC9853,192,"12/14/2020, 5:55:57 AM","12/14/2020, 1:31:30 PM",morning
DL1PC9792,192,"12/14/2020, 7:38:10 AM","12/14/2020, 4:20:08 PM",morning
DL1PC9571,SPECIAL-HIRE,"12/14/2020, 9:16:02 AM","12/14/2020, 4:49:41 PM",morning
DL1PC9566,192,"12/14/2020, 5:16:18 AM","12/14/2020, 1:21:12 PM",morning
DL1PC9801,185,"12/14/2020, 4:43:25 AM","12/14/2020, 12:03:29 PM",morning
DL1PC7097,192,"12/14/2020, 5:08:46 AM","12/14/2020, 12:30:45 PM",morning
DL1PC9081,Air Port Ex-Press - 4,"12/14/2020, 6:25:18 AM","12/14/2020, 2:05:55 PM",morning
DL1PC9856,912,"12/14/2020, 6:23:48 AM","12/14/2020, 1:53:37 PM",morning
DL1PC7100,SPECIAL-HIRE,"12/14/2020, 9:16:49 AM","12/14/2020, 4:49:50 PM",morning
DL1PC9079,118EXT,"12/14/2020, 7:09:57 AM","12/14/2020, 2:56:55 PM",morning
DL1PC9129,118EXT,"12/14/2020, 6:04:41 AM","12/14/2020, 1:20:56 PM",morning
DL1PC9098,192,"12/14/2020, 8:40:19 AM","12/14/2020, 3:35:40 PM",morning
DL1PC9799,192,"12/14/2020, 4:52:15 AM","12/14/2020, 12:28:47 PM",morning
DL1PC9791,SPECIAL-HIRE,"12/14/2020, 9:16:26 AM","12/14/2020, 4:49:40 PM",morning
DL1PC8877,271,"12/14/2020, 6:24:05 AM","12/14/2020, 1:44:15 PM",morning
DL1PC9088,729,"12/14/2020, 7:54:07 AM","12/14/2020, 3:46:38 PM",morning
DL1PC1308,701,"12/14/2020, 7:50:27 AM","14/12/2020, 5:54:00 PM",morning
DL1PB9973,848,"12/14/2020, 7:33:39 AM","14/12/2020, 2:36:51 PM",morning
DL1PC0923,701,"12/14/2020, 6:50:29 AM","14/12/2020, 5:53:27 PM",morning
DL1PC0515,SPECIAL-HIRE,"12/14/2020, 8:26:42 AM","14/12/2020, 5:43:15 PM",morning
DL1PC0516,817,"12/14/2020, 6:11:07 AM","14/12/2020, 1:30:08 PM",morning
DL1PC0681,817,"12/14/2020, 8:07:21 AM","14/12/2020, 4:26:44 PM",morning
DL1PC1388,764,"12/14/2020, 6:25:30 AM","14/12/2020, 1:56:01 PM",morning
DL1PC0512,817,"12/14/2020, 7:50:01 AM","14/12/2020, 4:25:50 PM",morning
DL1PC0657,728,"12/14/2020, 8:06:25 AM","14/12/2020, 4:27:02 PM",morning
DL1PB9913,878,"12/14/2020, 6:06:16 AM","12/14/2020, 12:38:50 PM",morning
DL1PC0508,817,"12/14/2020, 7:31:12 AM","12/14/2020, 12:25:19 PM",morning
DL1PC1438,SPECIAL-HIRE,"12/14/2020, 8:30:00 AM","14/12/2020, 5:42:15 PM",morning
DL1PC0530,828,"12/14/2020, 7:33:59 AM","14/12/2020, 2:37:10 PM",morning
DL1PC0667,845,"12/14/2020, 6:02:10 AM","12/14/2020, 12:37:41 PM",morning
DL1PC0546,817,"12/14/2020, 6:47:49 AM","14/12/2020, 2:36:24 PM",morning
DL1PC1498,978,"12/14/2020, 8:06:55 AM","14/12/2020, 4:25:58 PM",morning
DL1PC0773,835,"12/14/2020, 7:24:23 AM","12/14/2020, 10:30:15 AM",morning
DL1PC0184,764,"12/14/2020, 6:10:42 AM","14/12/2020, 1:30:01 PM",morning
DL1PC0948,SPECIAL-HIRE,"12/14/2020, 8:27:14 AM","14/12/2020, 5:42:29 PM",morning
DL1PC1023,827,"12/14/2020, 7:28:52 AM","12/14/2020, 11:21:11 AM",morning
DL1PC0984,764,"12/14/2020, 6:09:40 AM","14/12/2020, 1:14:10 PM",morning
DL1PC0346,539,"12/14/2020, 7:32:20 AM","14/12/2020, 2:35:55 PM",morning
DL1PB9879,539K,"12/14/2020, 6:10:13 AM","12/14/2020, 12:56:12 PM",morning
DL1PC0041,539,"12/14/2020, 7:02:15 AM","14/12/2020, 4:35:16 PM",morning
DL1PC0559,817,"12/14/2020, 7:01:26 AM","14/12/2020, 1:55:31 PM",morning
DL1PC0544,234,"12/14/2020, 6:09:13 AM","14/12/2020, 1:14:16 PM",morning
DL1PC0116,764,"12/14/2020, 7:01:48 AM","14/12/2020, 2:37:00 PM",morning
DL1PC0517,817,"12/14/2020, 7:33:07 AM","14/12/2020, 2:46:00 PM",morning
DL1PC0551,539,"12/14/2020, 6:05:48 AM","12/14/2020, 12:53:32 PM",morning
DL1PC0108,817,"12/14/2020, 6:13:28 AM","14/12/2020, 1:55:53 PM",morning
DL1PC1324,SPECIAL-HIRE,"12/14/2020, 8:28:50 AM","14/12/2020, 5:42:21 PM",morning
DL1PC0509,539,"12/14/2020, 7:21:02 AM","14/12/2020, 2:36:03 PM",morning
DL1PC0779,817,"12/14/2020, 6:23:02 AM","14/12/2020, 1:30:53 PM",morning
DL1PB9841,764,"12/14/2020, 7:29:16 AM","12/14/2020, 11:41:04 AM",morning
DL1PC0513,828,"12/14/2020, 6:48:14 AM","14/12/2020, 1:56:22 PM",morning
DL1PC0514,539,"12/14/2020, 7:30:24 AM","12/14/2020, 11:58:41 AM",morning
DL1PC0549,SPECIAL-HIRE,"12/14/2020, 8:28:26 AM","14/12/2020, 5:42:54 PM",morning
DL1PC1649,SPECIAL-HIRE,"14/12/2020, 1:14:02 PM","14/12/2020, 5:42:04 PM",morning
DL1PC0506,848,"12/14/2020, 6:42:31 AM","14/12/2020, 1:55:41 PM",morning
DL1PC0562,SPECIAL-HIRE,"12/14/2020, 8:26:17 AM","14/12/2020, 5:42:42 PM",morning
DL1PC1024,978,"12/14/2020, 7:30:00 AM","12/14/2020, 11:29:43 AM",morning
DL1PC0980,764,"12/14/2020, 6:42:02 AM","14/12/2020, 1:30:28 PM",morning
DL1PC0543,828,"12/14/2020, 7:27:50 AM","12/14/2020, 10:57:26 AM",morning
DL1PC1444,764,"12/14/2020, 6:12:11 AM","14/12/2020, 1:55:12 PM",morning
DL1PC0510,578,"12/14/2020, 7:20:36 AM","14/12/2020, 5:53:38 PM",morning
DL1PC0206,978,"12/14/2020, 6:11:51 AM","14/12/2020, 1:30:34 PM",morning
DL1PC0589,SPECIAL-HIRE,"12/14/2020, 8:27:38 AM","14/12/2020, 5:42:40 PM",morning
DL1PC0170,539,"12/14/2020, 6:46:58 AM","14/12/2020, 1:56:10 PM",morning
DL1PC1390,817,"12/14/2020, 6:05:03 AM","14/12/2020, 4:26:52 PM",morning
DL1PB9976,SPECIAL-HIRE,"12/14/2020, 8:29:11 AM","14/12/2020, 5:43:45 PM",morning
DL1PC0542,578,"12/14/2020, 7:32:44 AM","14/12/2020, 5:53:47 PM",morning
DL1PC0463,817,"12/14/2020, 8:05:56 AM","14/12/2020, 2:51:11 PM",morning
DL1PC0550,764,"12/14/2020, 6:49:20 AM","14/12/2020, 2:36:16 PM",morning
DL1PC0342,764,"12/14/2020, 6:04:00 AM","12/14/2020, 12:46:44 PM",morning
DL1PC1268,764,"12/14/2020, 6:06:40 AM","12/14/2020, 12:48:07 PM",morning
DL1PC0087,817,"12/14/2020, 7:20:14 AM","14/12/2020, 2:39:07 PM",morning
DL1PB9993,764,"12/14/2020, 6:46:31 AM","14/12/2020, 4:35:29 PM",morning
DL1PC0547,819,"12/14/2020, 7:00:12 AM","14/12/2020, 2:35:48 PM",morning
DL1PC0558,SPECIAL-HIRE,"12/14/2020, 8:27:59 AM","14/12/2020, 5:42:47 PM",morning
DL1PC0548,764,"12/14/2020, 6:21:51 AM","14/12/2020, 1:55:22 PM",morning
DL1PC0093,821,"12/14/2020, 7:21:22 AM","14/12/2020, 2:36:33 PM",morning
DL1PC0981,539,"12/14/2020, 6:22:13 AM","14/12/2020, 1:30:19 PM",morning
DL1PB9941,978,"12/14/2020, 7:36:11 AM","14/12/2020, 2:36:42 PM",morning
DL1PC1043,845,"12/14/2020, 6:18:08 AM","14/12/2020, 1:56:30 PM",morning
DL1PC1550,764,"12/14/2020, 7:29:38 AM","12/14/2020, 11:39:53 AM",morning
DL1PC0532,844,"12/14/2020, 6:11:29 AM","12/14/2020, 12:44:16 PM",morning
DL1PC1089,844,"12/14/2020, 6:47:24 AM","14/12/2020, 1:56:37 PM",morning
DL1PC0519,764,"12/14/2020, 7:30:50 AM","12/14/2020, 12:07:59 PM",morning
DL1PC0529,SPECIAL-HIRE,"12/14/2020, 7:49:38 AM","12/14/2020, 12:36:06 PM",morning
DL1PC1364,764,"12/14/2020, 6:41:38 AM","14/12/2020, 1:56:45 PM",morning
DL1PB9974,764,"12/14/2020, 6:24:28 AM","14/12/2020, 1:30:44 PM",morning
DL1PC0921,817,"12/14/2020, 7:35:48 AM","14/12/2020, 2:51:22 PM",morning
DL1PC7746,803,"12/14/2020, 5:33:30 AM","12/14/2020, 12:50:23 PM",morning
DL1PC9991,781,"12/14/2020, 7:21:30 AM","14/12/2020, 14:30:07",morning
DL1PC7715,813,"12/14/2020, 7:33:18 AM","14/12/2020, 14:38:16",morning
DL1PC7714,SPECIAL-HIRE,"12/14/2020, 7:42:49 AM","14/12/2020, 18:06:03",morning
DL1PC7653,778,"12/14/2020, 6:23:42 AM","14/12/2020, 13:30:01",morning
DL1PC7755,778,"12/14/2020, 6:12:43 AM","14/12/2020, 13:47:43",morning
DL1PC7713,740B,"12/14/2020, 7:30:32 AM","14/12/2020, 14:40:23",morning
DL1PC8707,727,"12/14/2020, 8:06:56 AM","14/12/2020, 14:39:48",morning
DL1PC7567,978,"12/14/2020, 6:48:39 AM","14/12/2020, 14:23:39",morning
DL1PC7706,778,"12/14/2020, 5:04:57 AM","12/14/2020, 12:16:14 PM",morning
DL1PC4038,978,"12/14/2020, 7:04:55 AM","14/12/2020, 13:40:57",morning
DL1PC7710,778,"12/14/2020, 7:39:23 AM","14/12/2020, 14:43:19",morning
DL1PC7566,717A,"12/14/2020, 6:38:55 AM","12/14/2020, 12:25:42 PM",morning
DL1PC7727,978,"12/14/2020, 5:05:50 AM","12/14/2020, 11:57:39 AM",morning
DL1PC7744,781,"12/14/2020, 6:41:33 AM","14/12/2020, 14:33:09",morning
DL1PC9923,978,"12/14/2020, 6:10:49 AM","14/12/2020, 13:48:06",morning
DL1PC9662,RL77B,"12/14/2020, 5:07:04 AM","12/14/2020, 12:33:24 PM",morning
DL1PC7618,727,"12/14/2020, 5:35:53 AM","14/12/2020, 13:40:11",morning
DL1PC7809,727,"12/14/2020, 7:32:01 AM","14/12/2020, 17:22:07",morning
DL1PC3210,RL-77,"12/14/2020, 5:49:43 AM","14/12/2020, 13:47:23",morning
DL1PC7745,770A,"12/14/2020, 6:58:57 AM","14/12/2020, 13:53:11",morning
DL1PC3206,RL-77,"12/14/2020, 5:28:30 AM","12/14/2020, 12:54:06 PM",morning
DL1PC7570,770A,"12/14/2020, 6:15:56 AM","14/12/2020, 13:44:05",morning
DL1PC7751,727,"12/14/2020, 6:42:13 AM","14/12/2020, 17:22:06",morning
DL1PC7750,717A,"12/14/2020, 6:24:08 AM","14/12/2020, 13:49:52",morning
DL1PC9808,761,"12/14/2020, 7:46:50 AM","14/12/2020, 14:57:48",morning
DL1PC7564,923,"12/14/2020, 7:22:08 AM","14/12/2020, 14:19:20",morning
DL1PC9980,794,"12/14/2020, 6:04:53 AM","14/12/2020, 13:39:33",morning
DL1PC7748,778,"12/14/2020, 5:44:59 AM","14/12/2020, 13:26:20",morning
DL1PC7830,715,"12/14/2020, 6:35:23 AM","14/12/2020, 14:00:45",morning
DL1PC3208,978,"12/14/2020, 6:34:56 AM","14/12/2020, 14:05:12",morning
DL1PC7726,727,"12/14/2020, 8:03:08 AM","14/12/2020, 15:58:38",morning
DL1PC9982,978,"12/14/2020, 6:20:20 AM","14/12/2020, 13:51:01",morning
DL1PC7722,RL-77A,"12/14/2020, 5:58:51 AM","14/12/2020, 13:50:42",morning
DL1PC7752,RL-75,"12/14/2020, 8:35:39 AM","14/12/2020, 15:44:06",morning
DL1PC7651,717A,"12/14/2020, 6:00:47 AM","14/12/2020, 13:43:36",morning
DL1PC7619,803,"12/14/2020, 6:36:30 AM","14/12/2020, 13:39:16",morning
DL1PC7652,813,"12/14/2020, 6:11:09 AM","14/12/2020, 13:49:31",morning
DL1PC9658,721,"12/14/2020, 5:11:22 AM","12/14/2020, 12:43:53 PM",morning
DL1PC9919,761,"12/14/2020, 8:44:28 AM","14/12/2020, 17:22:11",morning
DL1PC7578,717A,"12/14/2020, 6:32:06 AM","14/12/2020, 14:00:53",morning
DL1PC7749,887,"12/14/2020, 5:12:45 AM","12/14/2020, 1:06:37 PM",morning
DL1PC7721,790,"12/14/2020, 7:06:56 AM","14/12/2020, 14:11:12",morning
DL1PC8826,715,"12/14/2020, 6:11:41 AM","14/12/2020, 13:57:01",morning
DL1PC7717,803,"12/14/2020, 5:55:36 AM","14/12/2020, 13:26:43",morning
DL1PC8800,717A,"12/14/2020, 7:11:53 AM","14/12/2020, 14:30:00",morning
DL1PC7808,778,"12/14/2020, 6:40:25 AM","14/12/2020, 14:26:35",morning
DL1PC7657,722,"12/14/2020, 5:36:11 AM","14/12/2020, 13:40:04",morning
DL1PC7605,923,"12/14/2020, 9:02:55 AM","14/12/2020, 15:48:11",morning
DL1PC4022,RL-77A,"12/14/2020, 7:18:14 AM","14/12/2020, 14:54:37",morning
DL1PC9920,RL77B,"12/14/2020, 6:53:13 AM","14/12/2020, 14:22:00",morning
DL1PC9995,721,"12/14/2020, 7:14:37 AM","14/12/2020, 14:32:51",morning
DL1PC7716,978,"12/14/2020, 5:05:13 AM","12/14/2020, 12:12:38 PM",morning
DL1PC7724,RL-77EXT,"12/14/2020, 6:50:35 AM","14/12/2020, 14:37:41",morning
DL1PC8725,978,"12/14/2020, 5:28:49 AM","12/14/2020, 1:07:39 PM",morning
DL1PC8795,794,"12/14/2020, 5:29:45 AM","14/12/2020, 13:19:12",morning
DL1PC8730,721,"12/14/2020, 5:45:19 AM","14/12/2020, 13:22:53",morning
DL1PC7742,978,"12/14/2020, 5:37:09 AM","14/12/2020, 13:09:42",morning
DL1PC9981,761,"12/14/2020, 5:41:36 AM","12/14/2020, 12:57:59 PM",morning
DL1PC7649,761,"12/14/2020, 6:32:48 AM","14/12/2020, 13:42:22",morning
DL1PC9667,740B,"12/14/2020, 8:44:16 AM","14/12/2020, 14:26:03",morning
DL1PC8727,727,"12/14/2020, 6:49:12 AM","14/12/2020, 14:04:06",morning
DL1PC8799,715,"12/14/2020, 7:47:38 AM","14/12/2020, 15:37:18",morning
DL1PC4036,RL77B,"12/14/2020, 7:55:17 AM","14/12/2020, 15:02:49",morning
